i	j	confidence	interest	lift	std_lift
('Viral sinusitis (disorder)', 'First degree burn')	Hypertension	0.2438290940984839	-0.01976782982370534	0.9250073577127912	0.243734335839599
"(""Alzheimer's disease (disorder)"", 'Chronic sinusitis (disorder)')"	Osteoporosis (disorder)	0.2437741431741596	0.19600112053551236	5.10275736618248	0.24371198421831336
('Prediabetes', 'Cardiac Arrest')	Acute viral pharyngitis (disorder)	0.2437565720294427	-0.2095105080290933	0.5377769150981876	0.2437068682221492
('Hypertension', 'Preeclampsia')	Body mass index 30+ - obesity (finding)	0.24380574826560952	-0.07199759284833701	0.7720176341568241	0.24369866893231376
('Normal pregnancy', 'Acute bacterial sinusitis (disorder)')	Prediabetes	0.24373819495770715	-0.06234485085000513	0.7963139360251549	0.24367608409986857
('Prediabetes', 'Perennial allergic rhinitis')	Chronic sinusitis (disorder)	0.2438034188034188	0.027628785215012663	1.1278077115542497	0.24364180380423164
('Anemia (disorder)', 'Chronic pain')	Chronic sinusitis (disorder)	0.2437162918489875	0.02754165826058136	1.127404671877554	0.24363932424180745
('Acute bronchitis (disorder)', 'Metabolic syndrome X (disorder)')	Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)	0.03616373945512377	0.03245686181923228	9.75584926380407	0.24358974358974356
('Atrial Fibrillation', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24357597606811382	-0.20969110399042218	0.5373784834245139	0.24354696429256317
('Hypertriglyceridemia (disorder)', 'Acute viral pharyngitis (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.24357718266927933	0.2259058032892289	13.783710791940702	0.243536007838441
('Atrial Fibrillation', 'Chronic sinusitis (disorder)')	Miscarriage in first trimester	0.24357077432537166	0.06916006506863043	1.396535656344493	0.24351747463359638
('Laceration of thigh', 'Hyperlipidemia')	Acute bronchitis (disorder)	0.24369544131910767	-0.1549774774820444	0.6112666043430374	0.24351200582100413
('Prediabetes', 'Metabolic syndrome X (disorder)')	Acute viral pharyngitis (disorder)	0.24352398381318144	-0.20974309624535456	0.5372637778630034	0.24350448499845345
Hypertriglyceridemia (disorder)	Metastasis from malignant tumor of prostate (disorder)	0.015396357511316981	0.011248040939993062	3.7114712068378357	0.2434909393876276
Metastasis from malignant tumor of prostate (disorder)	Hypertriglyceridemia (disorder)	0.2436484798000833	0.17800106770344704	3.7114712068378357	0.2434909393876276
('Tubal pregnancy', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24353219137625517	-0.20973488868228082	0.5372818854279133	0.24348750664540134
('Stroke', 'Metabolic syndrome X (disorder)')	Osteoporosis (disorder)	0.2436670687575392	0.19589404611889197	5.100516050672044	0.243484555984556
('Metabolic syndrome X (disorder)', 'Stroke')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.24362606232294617	0.22595468294289575	13.786476826929574	0.24346120313862246
('Anemia (disorder)', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Acute viral pharyngitis (disorder)	0.2434967262431428	-0.2097703538153932	0.5372036420816113	0.24345210004719206
('Normal pregnancy', 'Whiplash injury to neck')	Hypertension	0.24338566253156219	-0.020211261390627067	0.9233251242469234	0.2433025911286781
('Miscarriage in first trimester', 'Osteoarthritis of knee')	Hyperlipidemia	0.2433350314145016	0.1280581343069201	2.1108742299630996	0.24329219970564928
('Body mass index 30+ - obesity (finding)', 'Viral sinusitis (disorder)')	Chronic intractable migraine without aura	0.0638319183439855	0.016310282652913274	1.343218039861735	0.2432692832082023
('Prediabetes', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Hypertension	0.2433210398488801	-0.02027588407330916	0.9230799670511544	0.24325296869377477
('Atrial Fibrillation', 'Body mass index 30+ - obesity (finding)')	Osteoporosis (disorder)	0.24328026831687846	0.19550724567823122	5.092419421668967	0.2432445200302343
History of single seizure (situation)	Prediabetes	0.2432483076851006	-0.06283473812261167	0.7947134315891323	0.24323058184203133
Prediabetes	History of single seizure (situation)	0.02931007719119992	-0.007571238797873817	0.7947134315891322	0.2432305818420313
('Appendicitis', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24323944848501866	-0.21002763157351734	0.5366360346610791	0.24321819713563606
('Smokes tobacco daily', 'Hypertension')	Chronic kidney disease stage 1 (disorder)	0.2433576299083	0.21543640127403088	8.715863943380159	0.24317968015051739
('Perennial allergic rhinitis', 'Streptococcal sore throat (disorder)')	Otitis media	0.24331496223719126	0.12754047447049216	2.1016284928636706	0.2431604736627195
('Hypertension', 'Osteoporosis (disorder)')	Stroke	0.24319448999672025	0.19252058292523133	4.799205430393008	0.24315311867927628
('Streptococcal sore throat (disorder)', 'Laceration of foot')	Anemia (disorder)	0.24331122798993826	-0.06368493123216168	0.7925546319747666	0.24313815187557186
('Hypertriglyceridemia (disorder)', 'Osteoporosis (disorder)')	Chronic kidney disease stage 1 (disorder)	0.2432303281299777	0.21530909949570856	8.711304624734487	0.24310976581169347
Viral sinusitis (disorder)	Cystitis	0.006577652472271724	-0.011001292531866224	0.37417788557409987	0.2430214271672892
Cystitis	Viral sinusitis (disorder)	0.24305862695955574	-0.40652179008361544	0.3741778855740998	0.24302142716728917
('Viral sinusitis (disorder)', 'Contact dermatitis')	Acute viral pharyngitis (disorder)	0.24320388349514563	-0.21006319656339037	0.5365575710103141	0.24302015052197137
('Perennial allergic rhinitis with seasonal variation', 'Streptococcal sore throat (disorder)')	Childhood asthma	0.24309957063995094	0.2208505299705533	10.926294497466632	0.2429447852760736
('Cardiac Arrest', 'Coronary Heart Disease')	History of cardiac arrest (situation)	0.24302692214406985	0.2057447692351514	6.518586057457379	0.2429351121892056
('Metabolic syndrome X (disorder)', 'Chronic kidney disease stage 1 (disorder)')	Hypertriglyceridemia (disorder)	0.24296187683284456	0.17731446473620832	3.7010122573482804	0.2429341251512152
('Atrial Fibrillation', 'Streptococcal sore throat (disorder)')	Osteoporosis (disorder)	0.24310595065312046	0.19533292801447322	5.088770549269233	0.24292281635615776
('Neoplasm of prostate', 'Acute viral pharyngitis (disorder)')	Chronic sinusitis (disorder)	0.24297689170820116	0.02680225811979503	1.1239842884194553	0.24289112948906763
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Pathological fracture due to osteoporosis (disorder)	0.016759285523093456	0.0018419322216312647	1.1234758059561893	0.24289106387907566
('Cardiac Arrest', 'History of cardiac arrest (situation)')	Coronary Heart Disease	0.24292002648903432	0.18373006261618946	4.104074586206684	0.24289053369692248
('Diabetic renal disease (disorder)', 'Hyperglycemia (disorder)')	Neuropathy due to type 2 diabetes mellitus (disorder)	0.24294646942199177	0.21981282313638512	10.501866693325756	0.24288873636848932
('Diabetic retinopathy associated with type II diabetes mellitus (disorder)', 'Chronic sinusitis (disorder)')	Body mass index 30+ - obesity (finding)	0.2430053442313738	-0.07279799688257274	0.7694831326806446	0.24288633862600217
('Stroke', 'Carcinoma in situ of prostate (disorder)')	Acute viral pharyngitis (disorder)	0.24302963776070252	-0.21023744229783348	0.5361731492375689	0.24286341677646023
('History of cardiac arrest (situation)', 'Anemia (disorder)')	Hyperlipidemia	0.24293478260869567	0.12765788550111415	2.1074021656045976	0.24283190650903655
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Escherichia coli urinary tract infection	0.029088047173693315	0.00318828059208931	1.1231007461802327	0.2428285523682455
('Normal pregnancy', 'Osteoarthritis of knee')	Chronic sinusitis (disorder)	0.24297029702970296	0.02679566344129683	1.1239537821644487	0.24282036046741926
('Body mass index 30+ - obesity (finding)', 'Concussion with no loss of consciousness')	Miscarriage in first trimester	0.24285938071119	0.06844867145444877	1.3924568149865668	0.24281984334203657
('Anemia (disorder)', 'Myocardial Infarction')	Viral sinusitis (disorder)	0.24289681691946166	-0.4066836001237095	0.3739287862542179	0.24281593846811236
('Hypertension', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.2428029736067455	-0.2104641064517905	0.535673081696975	0.24279919572516948
('Acute bronchitis (disorder)', 'History of cardiac arrest (situation)')	Anemia (disorder)	0.24287118977384464	-0.0641249694482553	0.7911212648042827	0.2427967351755335
('Osteoarthritis of hip', 'Acute bronchitis (disorder)')	Hyperlipidemia	0.24287992709045342	0.1276030299828719	2.1069263068712467	0.24279366526147886
('Drug overdose', 'Hypertriglyceridemia (disorder)')	Miscarriage in first trimester	0.24295154185022028	0.06854083259347904	1.3929852294367058	0.24278475435117866
"(""Familial Alzheimer's disease of early onset (disorder)"", 'Viral sinusitis (disorder)')"	Acute viral pharyngitis (disorder)	0.2429453262786596	-0.21032175377987639	0.5359871408426243	0.24277839029768467
('Osteoarthritis of hip', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24282255274991352	-0.21044452730862248	0.5357162772962794	0.24277016742770166
('Impacted molars', 'Chronic sinusitis (disorder)')	Viral sinusitis (disorder)	0.24281173774854017	-0.406768679294631	0.37379781067569173	0.24275576581904196
('Body mass index 30+ - obesity (finding)', 'Hypertriglyceridemia (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.24278932053703609	0.22511794115698566	13.739126715321722	0.24275066367163567
('Hypertriglyceridemia (disorder)', 'Chronic kidney disease stage 1 (disorder)')	Metabolic syndrome X (disorder)	0.2427483152651626	0.1784805078258367	3.7771370292091726	0.24272058015602682
('Body mass index 30+ - obesity (finding)', 'Hypertriglyceridemia (disorder)')	Miscarriage in first trimester	0.2427382714788912	0.06832756222214997	1.3917624239551047	0.24269961200735146
('Appendicitis', 'Acute viral pharyngitis (disorder)')	Hypertension	0.2427253371185238	-0.020871586803665465	0.9208200668918788	0.24268054651919324
('Chronic intractable migraine without aura', 'Diabetes')	Chronic kidney disease stage 1 (disorder)	0.24284700874911327	0.21492578011484414	8.697576024683055	0.24266792809839166
('Laceration of thigh', 'Viral sinusitis (disorder)')	Anemia (disorder)	0.24269550597537148	-0.06430065324672846	0.7905489977149538	0.24266109242933745
('Atrial Fibrillation', 'Diabetes')	Acute viral pharyngitis (disorder)	0.24279102883588466	-0.21047605122265134	0.5356467290863701	0.2426562221826598
('Normal pregnancy', 'Viral sinusitis (disorder)')	Tubal pregnancy	0.05257452119032212	0.030301292086106248	2.360435523036524	0.24261112404002794
('Drug overdose', 'Diabetes')	Neuropathy due to type 2 diabetes mellitus (disorder)	0.24276702197085057	0.21963337568524388	10.494109703834097	0.24260226283724984
('Acute viral pharyngitis (disorder)', 'Fracture of clavicle')	Anemia (disorder)	0.24269005847953215	-0.06430610074256779	0.7905312532068364	0.24257932446264072
('Prediabetes', 'Anemia (disorder)')	Laceration of forearm	0.030240431514316865	0.0002087619421584433	1.0069513931503822	0.2425279751459886
('Prediabetes', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24249864439865523	-0.21076843565988077	0.5350016691424808	0.24249535840086062
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Second degree burn	0.01699898924928788	0.0018432070903318543	1.1216174177617515	0.24248988200421825
('Diabetic renal disease (disorder)', 'Anemia (disorder)')	Polyp of colon	0.24259287110843736	0.168656600723202	3.281107768141922	0.24247894103489773
Diabetes	Metastasis from malignant tumor of prostate (disorder)	0.015069981631438698	0.010921665060114778	3.6327945016571315	0.242449489689648
Metastasis from malignant tumor of prostate (disorder)	Diabetes	0.24260724698042482	0.1758247061926766	3.6327945016571315	0.242449489689648
('Prediabetes', 'Anemia (disorder)')	Acute bronchitis (disorder)	0.24243271934354738	-0.1562401994576047	0.6080992911998285	0.2424300024028892
('Miscarriage in first trimester', 'Chronic pain')	Anemia (disorder)	0.24256651017214398	-0.06442964904995596	0.7901288106886589	0.24241831344159662
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Prediabetes')	Diabetic renal disease (disorder)	0.24244985350462023	0.21255208419663407	8.109295747353904	0.24240716740857612
('Hypertension', 'Suspected lung cancer (situation)')	Diabetic renal disease (disorder)	0.24254998113919277	0.2126522118312066	8.112644747526495	0.24240709300132057
('Acute viral pharyngitis (disorder)', 'Localized  primary osteoarthritis of the hand')	Miscarriage in first trimester	0.24254561637739208	0.06813490712065084	1.3906578180377265	0.2423770309370131
('Anemia (disorder)', 'Non-small cell lung cancer (disorder)')	Neoplasm of prostate	0.24241432001746344	0.2174017506700847	9.691700066905273	0.2423316231852418
('Hypertension', 'Viral sinusitis (disorder)')	Carcinoma in situ of prostate (disorder)	0.031861497779773484	0.009095861252472515	1.399543462866263	0.24229659987856705
('Normal pregnancy', 'Body mass index 30+ - obesity (finding)')	Antepartum eclampsia	0.10250590664707086	0.0828631698293359	5.218514486969083	0.24229229889607248
('Miscarriage in first trimester', 'Anemia (disorder)')	Body mass index 30+ - obesity (finding)	0.24231816413846752	-0.07348517697547902	0.767307157941168	0.24229137199434225
('Stroke', 'Diabetes')	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	0.2424378220927627	0.23232619246607664	23.976137481631447	0.24226804123711337
('Chronic intractable migraine without aura', 'Acute viral pharyngitis (disorder)')	Prediabetes	0.242275223342349	-0.06380782246536329	0.7915342801918905	0.2422441703208885
('Acute bronchitis (disorder)', 'Closed fracture of hip')	Hypertension	0.24237654928192012	-0.02122037464026913	0.9194968805989059	0.24222746950019677
('Prediabetes', 'Suspected lung cancer (situation)')	Hypertension	0.24232128295732536	-0.021275640964863896	0.9192872183472663	0.24221829550088347
('Body mass index 30+ - obesity (finding)', 'Gout')	Hyperlipidemia	0.24238982280781463	0.1271129257002331	2.102674767361284	0.24221767780049988
('Chronic kidney disease stage 1 (disorder)', 'Metabolic syndrome X (disorder)')	Stroke	0.2423454072443466	0.1916715001728577	4.782449612627155	0.24219375500400322
('Acute bronchitis (disorder)', 'Pathological fracture due to osteoporosis (disorder)')	Miscarriage in first trimester	0.24227925184862983	0.0678685425918886	1.3891305922733377	0.242169373549884
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Alzheimer's disease (disorder)	0.03361844759876792	0.0036023277347069227	1.1200131046591426	0.24216434019283345
('Acute viral pharyngitis (disorder)', 'Concussion with no loss of consciousness')	Body mass index 30+ - obesity (finding)	0.24220142602495542	-0.07360191508899111	0.7669375034812109	0.24214513852781697
('Acute viral pharyngitis (disorder)', 'Fracture of clavicle')	Body mass index 30+ - obesity (finding)	0.2422514619883041	-0.07355187912564243	0.7670959437408111	0.24214066383974267
